rank,username,unique_ac,total_minutes
1,kwm_t,493,6427.83
2,sigtuna,482,5071.72
3,mihhiael,470,5553.87
4,Glemim,464,7047.82
5,gomarine,450,7900.75
6,Rumain,439,8144.2
7,TakaakiUmedu,423,6605.47
8,v7fgg,423,7529.13
9,YuuPika,420,7245.17
10,Aryu,417,7194.55
11,neverly084,416,7145.17
12,hibit,415,7016.63
13,kidodesuyo,414,5357.82
14,t0yama,412,6545.83
15,prd_xxx,407,5578.07
16,lddlinan,402,5727.78
17,kurooo,402,6138.95
18,ktr216,399,6795.98
19,moon17,393,10233.72
20,shingo0909,386,4754.65
21,manuo,378,3770.12
22,dice360,376,6011.38
23,sharking,372,5054.18
24,katalonecfly,366,7669.73
25,ArcAki,359,7698.45
26,magurofly,357,3619.48
27,m041,357,5749.1
28,piyo1999,357,7758.97
29,mmatsumoto1026,352,6852.63
30,imazato,344,4686.28
31,S142857,330,4816.63
32,hnhskni,329,3796.82
33,Nick_s,328,3170.82
34,Sukyakura,328,9956.7
35,tkykwtnb,325,4517.47
36,yoshibo,324,6791.32
37,yamate11,322,5538.85
38,Lirius,310,4733.37
39,ococonomy1,307,2551.83
40,seekworser,300,3489.43
41,zawatin,296,3445.38
42,alignedOne,296,7207.2
43,g222,287,4439.2
44,n_wisteria,287,4450.2
45,npnp,286,4962.92
46,KA37RI,281,5671.72
47,shinyak,281,7739.32
48,addx,280,5988.4
49,kzyKT,276,5503.47
50,ratjohny,272,5177.02
51,Banis,270,7401.13
52,GOTKAKO,258,3033.48
53,tumuz,256,4628.98
54,askr_58,253,3340.05
55,Bolero,253,4240.3
56,roromiya_tenkei,249,5633.38
57,AT_Lele,246,3528.2
58,ossan343,246,3773.22
59,hytkxd,243,4267.65
60,yakiringo,242,4197.55
61,torus711,241,4977.07
62,miya256,238,4586.9
63,Tsumertet97,233,3631.25
64,loop0919,231,5370.63
65,Egor,227,2460.85
66,onezero,227,4287.57
67,fuguriris,226,5965.22
68,june193,222,4276.68
69,ahoy,219,4554.22
70,gomaazarasi,215,2419.3
71,darrenhp,215,3366.23
72,kazukun1311,215,3639.0
73,samayawara,211,3400.38
74,noriok,211,5731.57
75,jikei,209,4532.4
76,miztom,209,4873.73
77,htp32,208,4003.28
78,msksknkn,207,3910.78
79,kemuniku,203,2405.07
80,makotonald,202,4838.95
81,InTheBloom,199,4836.6
82,hiro1729,198,2067.43
83,moldie,197,4470.7
84,bellman1114,193,2735.9
85,yasutake88,188,4307.17
86,Johniel,187,3795.47
87,wsaleem,183,4161.57
88,rrrriki,182,2321.85
89,timi,181,3334.3
90,igeee,180,4592.13
91,t98slider,179,3793.58
92,AwashAmityOak,178,2685.2
93,pnum7,178,2933.12
94,gravekper,178,3404.4
95,kawashima0222,176,4733.85
96,hanagee,175,2428.48
97,po_chan,175,3162.3
98,hidehico,174,2441.02
99,okudeottu,173,2534.73
100,usk99,173,3197.97
101,aruru88,173,3198.33
102,frostflower,172,3382.5
103,ishibashihotaru,171,2300.33
104,abueo,170,4357.88
105,Tatsu_mr,170,4619.17
106,makimakimakki,169,3110.03
107,katsumata68,168,1682.58
108,omochi_gyuhi,168,2779.83
109,jnjkhjlkjhb8,168,3676.07
110,MeSeaw,167,3231.48
111,sasayu,167,4383.3
112,tmrtmr,165,2668.12
113,yoniha,165,3145.68
114,amesyu,164,2960.47
115,batasanblog,163,3483.67
116,Shizen,160,2984.07
117,Citypop,158,2866.65
118,Flashingtw,158,3523.77
119,Nissylog246,157,2724.5
120,ajgttm,156,2259.13
121,shogo314,156,3950.12
122,balakrishnan_v,156,5568.38
123,shirogane1234,155,2845.8
124,Rirnon,153,2088.88
125,satoyuki,153,2969.13
126,Lidelie,152,3514.43
127,rabot,150,1894.03
128,kakaokakao,148,2077.3
129,jastaway,147,1900.27
130,Tehom,147,2703.13
131,daikusutora3,145,2739.02
132,PrincessAAA,145,3194.62
133,mitukage24,144,1732.73
134,sirsoldano,144,2886.92
135,logix,143,2681.28
136,Jane_Smith,141,2770.45
137,agw02010,140,3104.72
138,jendolkk,140,3438.28
139,OilDrum,139,1977.08
140,coder_sy,139,3533.02
141,paramj,138,2630.07
142,underwater,137,2036.23
143,FplusFplusF,136,1791.78
144,unidayo,136,1957.9
145,ais_out,136,3237.42
146,gaoyuliang,136,4350.12
147,tpgugmu,135,3440.95
148,Lumium,134,2113.85
149,Zig3014,133,2849.08
150,ika3gg,131,2055.05
151,yh_0202,131,2268.13
152,aprilhare,131,2312.67
153,ZollingerPython3,130,1419.42
154,edon8618,130,1892.3
155,shuphy129,130,2213.37
156,Facade,130,2761.08
157,Aegeaner99,129,3873.02
158,ssaimanjunath,129,4331.13
159,iastm,127,1113.7
160,allegrogiken,127,2556.97
161,Z_P,127,2930.42
162,Tamiji,126,750.72
163,Mikankyan,126,2174.5
164,occhan,125,2443.62
165,ts5208,123,1231.47
166,amentorimaru,123,1509.42
167,sumochi,123,2405.05
168,sukiyaki1019,123,2761.97
169,hossie,123,4218.23
170,Nenad,123,4299.38
171,kaede2020,122,2085.33
172,river0525,121,1428.7
173,judgelaw,120,2481.58
174,kdg870918,120,2513.0
175,rinrion,118,1650.97
176,miya145592,117,2684.28
177,monzou,115,2838.18
178,iomir,114,2709.98
179,yorksyo,113,2565.18
180,usedchang,113,2904.68
181,Baozii,112,715.13
182,ThatOnePypyUser,112,1845.98
183,PCTprobability,111,748.9
184,mogura20,109,1682.13
185,Nikaa,109,1748.18
186,jinhan814,109,2412.22
187,tobusakana,108,1394.3
188,nmy,108,2010.45
189,applysia,107,1294.25
190,migen,107,1781.6
191,Ecola,107,1878.45
192,Show_541,107,2397.58
193,TKTYI,106,707.88
194,a_s_k,106,3144.82
195,UT0911,105,1934.32
196,ttttt66,104,1776.47
197,twins_fuyu,104,2662.5
198,ishigaki122,103,1329.93
199,elphe,103,2149.22
200,toshi_hiroshima,102,1355.48
201,Coder2086,102,2138.37
202,eggeggwe,102,2336.1
203,YForr,102,2624.92
204,yukinekoHifumi,101,1090.02
205,AbhinavGupta,101,1950.67
206,Mann_Chauhan,101,2078.8
207,shunta,99,1227.18
208,Mikan04y,99,1907.88
209,k3g,98,1490.0
210,komichi,98,2165.65
211,Nachia,97,812.63
212,ChopinWaltz,97,1657.7
213,eroblaze,97,1938.9
214,ShreyasK29,97,2084.2
215,RSHER,96,914.5
216,JarryChen,96,3542.55
217,urunea,95,1750.7
218,x__0,94,2422.48
219,424479543,93,1640.93
220,Volit190n_,93,1955.08
221,alpha0314sub,92,1131.58
222,Dareon,92,1885.73
223,harurun4635,91,1118.03
224,varkala_thoma,91,1232.83
225,poisonkumaa,91,1414.78
226,Cubber,90,1231.27
227,riririr,90,1338.32
228,m1ffyz,90,1523.65
229,topi,90,2986.52
230,itto4869,89,1311.62
231,knvck,89,1414.9
232,hato_,89,1632.52
233,ajinkya1p3,88,1556.32
234,AD010,88,1663.37
235,chenAustin,87,2419.25
236,gujingqi2026,87,2520.85
237,kuronosu1024,86,1429.88
238,snoozerain,86,1534.03
239,namipom,86,2401.62
240,tau1235,85,999.05
241,raru_,85,1227.43
242,RioBluss,85,1664.52
243,tseki,85,1783.92
244,silur,85,2079.95
245,masakam1,84,1877.88
246,goldenpotato,83,1119.23
247,Est1017,83,1266.48
248,kuhaku,83,1567.78
249,ychangseok,82,885.28
250,jazzymaxine,82,1194.57
251,NormalSubGroup,82,1282.07
252,toshx,82,1372.27
253,kamike,81,1561.6
254,sorachandu,81,2076.92
255,KumaTachiRen,80,748.55
256,detteiuu,80,761.13
257,suzhougaochenzhe,80,1205.37
258,meelacu_23,80,1517.88
259,kengou,80,1655.52
260,isee,80,2277.5
261,hiryuN,79,990.73
262,E49869826,79,1012.15
263,Konishii,79,1054.32
264,lwrnc788,79,1305.18
265,ruthen71,79,1427.97
266,shikase,78,1030.65
267,AzAhnaf2003,78,1758.17
268,hobal,77,1041.63
269,cled0328,77,1122.97
270,tau0529,77,1312.58
271,kyad,77,1390.05
272,tingshuo,77,2097.25
273,hitori3,76,1177.68
274,Interstellar001,76,1453.17
275,Kinogas,76,1529.52
276,eller,76,1620.73
277,DamoCode,75,1445.82
278,zhhhanry,75,1701.57
279,yuuki_n,75,1708.73
280,WAan,75,1828.47
281,ramumsrk,75,1897.35
282,houren,74,1423.75
283,ponzoie,74,1668.18
284,sorag,73,1066.7
285,liuximu,73,1467.53
286,Hachimori,73,1733.65
287,diaoman,72,1358.58
288,shobonvip,72,1483.05
289,qwq_pyt,72,1516.57
290,hcx_sgy,72,1660.98
291,hiro_hiro,72,2067.1
292,pengyuhao123,71,877.22
293,Justinshao,71,921.07
294,akatsuki7c8,71,1534.32
295,guanghui,71,1564.05
296,sifuri,71,1718.4
297,kmjp,71,1732.88
298,Junatc,71,1874.9
299,vone,70,990.07
300,applist,70,1086.35
301,Dbydiandian,70,1149.47
302,hekiboko0926,70,1150.22
303,hanmingxi,70,1380.98
304,pengin,70,1588.3
305,liufengyi,70,1631.02
306,sgfc,70,2023.77
307,Takuumi0141,69,2304.8
308,LyricalMaestro,68,1226.52
309,prev1was_count,68,1483.33
310,up84,68,1945.92
311,abc864197532,67,527.92
312,Mackentaro,67,1037.28
313,P_A,67,1314.3
314,daguotuan,67,1725.75
315,Misuki,66,507.15
316,kazuppa,66,732.7
317,u64,66,1352.63
318,suri1326,66,1415.75
319,jangojangojango,66,1538.12
320,sampling,65,706.03
321,kirameku,65,835.55
322,taketii,65,975.7
323,phoyo,65,1044.02
324,miraclefruit,65,1130.35
325,matcha_pudding,65,1594.47
326,jet0312,65,1624.52
327,dokukinoko,64,928.68
328,Nyanp4su,64,1399.78
329,nullpointerlog,64,1613.3
330,wsy0655,64,2104.9
331,kashihal,63,915.85
332,Pasta112,63,1192.25
333,rurumaru,62,902.77
334,kurigen,62,980.48
335,harada5656,62,996.37
336,AAu,62,1182.65
337,skye1428,62,1251.33
338,Tyui23357,62,1287.47
339,Tuchmos,62,1300.8
340,ntukey,62,1416.47
341,ryupepe,62,1463.33
342,achapi,61,1104.67
343,cheMMath1023,60,951.5
344,ayuyuyu,60,976.03
345,wmq9527,60,1291.62
346,wasd314,59,620.55
347,Re73,59,975.85
348,menboy,59,1013.2
349,hatsukaiwa,59,1165.93
350,KFrom40,59,1172.52
351,batapi0311,59,1185.7
352,HalMat,59,1268.77
353,Alex1124,59,1916.5
354,Today03,58,1128.0
355,elcirco,57,1032.6
356,uuuu_s,56,824.05
357,cirno3153,56,841.18
358,akazuki8,56,876.9
359,blueberry1001,56,883.88
360,hakakeen,56,1092.18
361,Benjamin_taro,56,1093.63
362,wyf20091230,56,1292.2
363,merumerun,55,912.62
364,lmori,55,947.08
365,wafyubfhbsfc,55,1173.23
366,okku_n9,55,1207.28
367,Echia,55,1214.18
368,everlast1ng,54,822.37
369,windingot,54,932.62
370,NikhilChaturvedi,54,1033.5
371,isym444,54,1053.63
372,Koo__,54,1162.72
373,DingTianyue,54,1173.87
374,wyyinput,53,736.23
375,suu8038,53,834.3
376,masafumi,53,943.62
377,aPNJ777,53,971.13
378,wzxqwq2,53,987.53
379,TOMATO10,53,1289.48
380,poino,53,1422.45
381,Gautam2003Kumar,53,1676.72
382,sato_sato,52,762.98
383,perfectoutsider,52,785.48
384,paleApricot,52,827.1
385,zettsut,52,846.17
386,PikaBlaze,52,862.83
387,tmb,52,908.9
388,duxingpeng,52,1003.25
389,Unbakedbread,52,1055.22
390,QuasarixPrime,52,1537.47
391,hiromi_ayase,52,1595.1
392,mid_,51,866.85
393,kyutatsu,51,1034.18
394,konghaojie,51,1126.52
395,ZakGrivell,51,1227.45
396,shira_111,51,1527.7
397,mara_dona,51,1633.17
398,huangyixin,50,430.07
399,Gakugakuta,50,720.08
400,umimel,50,724.22
401,LemonChicken,50,741.03
402,Darko2026,50,794.95
403,kaliafluorido,50,806.27
404,arrsty217,50,870.62
405,ChihayaRinka,50,1108.97
406,zhzh0323,50,1200.5
407,MNoNamer,50,1233.87
408,maeda3,50,1240.85
409,yuuDot,50,1266.83
410,Charlotte_yyds,49,440.82
411,Tatsup1ch,49,646.03
412,TruncatedSamosa,49,1445.77
413,Jinapetto,48,752.0
414,goropikari,48,998.77
415,alcea,48,1184.68
416,MisumiCoder,47,662.37
417,anobaga,47,937.65
418,wightou,47,1026.7
419,sen469,47,1115.57
420,fumta,47,1393.8
421,RaghavanT,47,1413.05
422,uruzunyaa,47,1429.52
423,ei8ht,47,1569.35
424,fslong,47,1863.13
425,bakazikara,46,703.35
426,atofujiosukai,46,733.58
427,xerox51,46,814.87
428,jin_tt,46,880.5
429,ryo1212,46,929.22
430,yk0495,46,1042.1
431,taisei_iida,46,1263.15
432,HBit,45,339.25
433,yuusaan,45,505.65
434,micci,45,644.73
435,manabeai,45,762.63
436,HeJie,45,778.35
437,rapca,45,778.52
438,ljs32423,45,840.95
439,iakioi114514,45,954.58
440,JiangYC2011,45,988.73
441,ASGOER,45,1102.43
442,deuteridayo,45,1130.53
443,LxRBS,45,1190.07
444,llixew,45,1281.48
445,yesantikiss,44,362.5
446,Medakaa,44,552.53
447,educated,44,596.62
448,qym0809,44,600.32
449,ayutake,44,668.43
450,fktm,44,676.03
451,bluerini,44,708.35
452,yskwtnb,44,752.95
453,Akijin_007,44,845.62
454,teruteru_source,44,1178.58
455,SamitO_o,44,1200.57
456,fraiser,44,1254.78
457,Sanjarbe,44,1329.1
458,okkuu2,43,486.42
459,zhangzhenqi,43,586.67
460,ronak0987,43,604.45
461,KK_Poker,43,703.22
462,KEYBO,43,720.2
463,catupper,43,805.67
464,hhk,43,819.82
465,Baiqiwei,43,1004.57
466,sklamba,43,1205.65
467,kakemaru,43,1244.2
468,kusuninu,42,638.02
469,ponjuice,42,668.87
470,yttk,42,726.5
471,anmichi,42,760.58
472,Tak_Ajjinomoto,42,771.68
473,shonNMIXX,42,784.77
474,komite,42,818.57
475,eiich,42,850.83
476,tanaka2_55,42,896.72
477,noobslayerk07,42,992.18
478,2025syl,42,1333.48
479,GhostFace,42,1356.62
480,CommandSR,41,386.62
481,takahashi_uni,41,701.8
482,toyboot4e,41,715.13
483,yuki4869,41,747.75
484,from_apocalypse,41,821.73
485,ToshihiroSaga,41,858.43
486,MorLeaves,41,882.8
487,chenzhongyu,41,940.32
488,Lethey,41,1040.98
489,liangjeremy,41,1075.75
490,barasanStar,41,1168.55
491,Davlatbe,41,1182.93
492,Rssll_Krkgrd,40,312.03
493,JusticeHui,40,451.9
494,jkrt2,40,481.32
495,becaido,40,508.4
496,yama_can,40,584.68
497,Icho,40,680.85
498,titan23,40,751.9
499,nunchan,40,798.97
500,hushojin,40,857.0
501,reverd,40,1005.95
502,ni_devx,40,1026.23
503,on_Sunday,40,1086.4
504,notrainboy,39,439.23
505,Modifier,39,442.1
506,urectanc,39,522.42
507,strafp,39,531.83
508,mnti,39,532.62
509,chernozem,39,575.9
510,Michaelihc,39,656.27
511,EduardoBrito,39,668.93
512,Timmy1224,39,828.67
513,lescot,39,896.32
514,campane,39,898.92
515,funasshiii,39,936.9
516,mackerel38,39,1027.1
517,shan_01,39,1045.17
518,moonkis,39,1321.95
519,atm314,38,562.9
520,luohaozhi1,38,732.68
521,mekemeke_san,38,807.08
522,CrayonShinchan,38,902.75
523,xiaoe,38,1005.45
524,Yswang,38,1123.6
525,Adithya_02,38,1152.58
526,Nauclhlt,37,623.42
527,LiJunsong,37,626.18
528,Ashnu2567,37,640.05
529,Ardi,37,657.55
530,shikineko9625,37,820.65
531,coindarw,37,868.77
532,Takenokomeshi,37,881.45
533,Shohta0512,37,1152.32
534,IrBorane,36,424.92
535,stafx,36,449.65
536,delta71,36,501.85
537,ONPU3,36,537.98
538,kmmtkm,36,555.32
539,puts,36,693.43
540,grus2838,36,763.25
541,licht1732,36,867.15
542,codingtrickster,36,959.87
543,japaneseotaku,36,982.28
544,OeH,36,1089.27
545,rui_er,35,220.23
546,shibaken496,35,353.78
547,noya2,35,362.42
548,Kev1511,35,370.5
549,yamadanull,35,401.83
550,snuke,35,407.17
551,Aslbek,35,740.48
552,Amagaeru,35,859.03
553,gikadai,35,887.98
554,AngrySadEight,35,1024.9
555,Yoyoyo8128,34,343.17
556,besukohu,34,416.53
557,harurun,34,470.85
558,c1ampy,34,488.93
559,kousaba,34,624.3
560,TKO,34,636.93
561,aketijyuuzou,34,651.93
562,yuiz,34,737.33
563,veerviren,34,768.83
564,CocaKoala,34,869.9
565,PureMilk,34,1217.7
566,caz37OwO,33,326.9
567,Fysty,33,360.73
568,kentakunkentakun,33,387.13
569,Syaku8,33,523.82
570,mkreem,33,533.82
571,chana,33,590.85
572,Guran08,33,615.75
573,aa36,33,616.15
574,jiahojian0228,33,673.1
575,undeadliberty,33,745.78
576,onigiRe,33,851.98
577,youngdp,33,1041.5
578,tRu,32,384.47
579,rms,32,531.27
580,Duv,32,539.25
581,mkkms,32,542.95
582,asdf12,32,568.73
583,Syun_cp,32,638.43
584,Jayling,32,646.68
585,castle_,32,669.8
586,rmp,32,721.37
587,dgfls25,32,759.83
588,zuba,32,806.58
589,yuki10008,32,829.23
590,himueu,32,881.17
591,affkfr13,32,910.0
592,o_elyas,32,956.05
593,tassei903,32,1047.38
594,qw1234321,31,189.65
595,MoSooN,31,352.38
596,alexyy55,31,391.17
597,ringo_neko,31,528.32
598,littlegirl112,31,548.3
599,Rice_tawara459,31,628.4
600,Equinox__,31,855.42
601,hotpepsi,31,979.85
602,tryeverything,31,1034.1
603,diobrando97,31,1067.87
604,cutetuanzi666,31,1107.37
605,kotatsugame,30,243.23
606,trv,30,282.52
607,Ricky214365,30,376.0
608,apricity,30,391.22
609,RumineMocha,30,419.57
610,weichenchi,30,669.25
611,Yiqinian,30,673.45
612,nutee,30,696.78
613,Wu_,30,782.13
614,phoenixdumble,30,853.35
615,t001s,30,1033.98
616,wushiheng2024,30,1190.55
617,motokik,29,304.85
618,hirakuuuu,29,310.8
619,breso,29,339.58
620,enumati,29,438.58
621,kaori_s,29,452.78
622,dongzirui0817,29,465.38
623,RedSpica,29,495.7
624,Azaraa,29,512.3
625,mazechuan,29,515.72
626,sqzume,29,516.93
627,pratham999111,29,528.32
628,yuyu1213,29,577.17
629,omoU,29,589.18
630,tombo_,29,613.43
631,stsmz,29,625.85
632,aoriso,29,628.22
633,InnocnetLu,29,633.42
634,Prrapp,29,659.17
635,toku4388,29,669.37
636,Hinakomufu,29,676.62
637,doDaylightCycle,29,694.02
638,nekoti,29,733.9
639,kENN3N,29,740.25
640,Jdod,29,748.65
641,wahahawa,29,856.62
642,takytank,28,353.75
643,w24nishi,28,370.23
644,sanjiaozhou,28,425.25
645,takeonicky,28,448.13
646,samcpp,28,497.63
647,milkcoffee,28,516.75
648,Aseteyan,28,526.5
649,Tyranno_Gyaos,28,585.83
650,Lit_to,28,596.37
651,Akari__,28,632.12
652,redial_,28,666.95
653,Sm4Bt,28,693.58
654,KYOSHIU,28,711.3
655,wengyifan,28,853.07
656,happytimer,28,1247.48
657,redallen,27,314.15
658,FPython,27,374.25
659,baluteshih,27,433.72
660,ntuda,27,459.97
661,ryota70th,27,464.8
662,macaroni5708,27,469.93
663,LIama,27,490.12
664,jiuxun,27,499.6
665,aks1617,27,512.6
666,NamelessRET,27,513.9
667,Binomial,27,556.0
668,nishinoyama,27,562.73
669,miho4,27,563.55
670,t5ugu,27,579.13
671,tarusu_so,27,635.65
672,nona3838,27,659.73
673,gastnoch19,27,664.18
674,hirayuu_At,26,335.62
675,vewake,26,377.73
676,s1mply,26,384.08
677,mehrradin,26,409.58
678,aqua_dhmo,26,425.65
679,bird01,26,462.03
680,elbf,26,482.27
681,NandhiniS,26,511.98
682,liuzhengshen,26,513.0
683,akinyan,26,648.28
684,KiKoS,26,669.97
685,bekhruz,26,695.82
686,tcfsh1622noob,26,711.42
687,anemone__,26,1112.6
688,linjy,25,140.15
689,fukemachi,25,240.43
690,Shyler_Yunxi,25,251.95
691,dbtodqorrn250,25,257.83
692,Banana_Surface,25,278.05
693,wiwiho,25,291.02
694,tatyam,25,307.6
695,Fra_,25,321.73
696,lybord,25,326.32
697,this54c,25,338.77
698,SorahISA,25,342.1
699,coldspeed,25,351.68
700,PotassiumNitrate,25,358.28
701,joker_x,25,370.53
702,sbknk,25,374.87
703,gsh07013004,25,388.95
704,babbrian,25,392.42
705,dabper13,25,398.75
706,tomcat1233,25,424.87
707,KellyH,25,435.93
708,suakii,25,436.35
709,TomysLabo,25,446.42
710,kkbb,25,461.27
711,shinchan,25,462.32
712,Germanium032,25,472.92
713,kotomiko,25,480.82
714,zzZAB,25,499.23
715,ZeriToki,25,512.05
716,hyoka7,25,549.4
717,dhfl07,25,554.75
718,Yuaeb_698,25,620.45
719,keni____,25,665.77
720,hjh24035,25,680.48
721,FatalError29,25,703.08
722,makio93,25,746.35
723,takahiro_ibaraki,25,1074.23
724,nano329,24,218.57
725,n_o_n_o_n,24,246.92
726,RWD,24,324.33
727,nanahash,24,344.12
728,youtoon,24,344.65
729,kamekiti_mars,24,347.38
730,jsntzth,24,347.52
731,subzcuber,24,416.72
732,Killbot,24,418.03
733,calseeeee,24,434.03
734,nsubaru,24,443.8
735,cpp_noob,24,488.25
736,VultureSpring,24,501.08
737,KuronekoStrap,24,509.63
738,tom7201,24,531.95
739,GYqun1,24,536.62
740,Matocc,24,545.18
741,yasut0ra,24,561.92
742,pekerkat,24,581.33
743,satama6,24,597.82
744,namankmwt,24,611.13
745,TKTY1,24,694.32
746,UttamS,24,721.08
747,orzegg,24,809.98
748,aogera,23,223.83
749,maspy,23,263.75
750,maisuma,23,272.65
751,DrDuck,23,280.17
752,Anago_pie,23,292.7
753,hamu_chan,23,293.05
754,koalajasper,23,318.0
755,dyktr_06,23,326.9
756,prism4291_,23,369.27
757,ytsutsu,23,374.45
758,mizu7e,23,384.7
759,mahi_mahi_,23,395.98
760,alanzhang0101,23,398.05
761,mudon,23,411.62
762,Luffy34225,23,428.62
763,Ratstar216,23,492.98
764,PMS,23,503.03
765,fudaoxun,23,508.12
766,reizouko264,23,515.93
767,ChengyunSun,23,552.88
768,MI6174,23,563.62
769,liusixun2024,23,567.6
770,hirohiso,23,567.78
771,Tangjiahe,23,579.45
772,RadrRadr,23,620.6
773,Mustafar,23,730.58
774,Esu0,23,730.65
775,dakksh_29,22,87.0
776,tnk3a,22,246.82
777,lbx2012,22,256.22
778,kangwonWHS,22,294.18
779,akidaily,22,299.42
780,Mdsc286_1,22,337.32
781,Manson289,22,346.13
782,rykazari,22,376.93
783,akebono03,22,397.52
784,shin9,22,400.58
785,tfl_tkpc,22,401.95
786,Thebai2357,22,418.03
787,PeaQa,22,420.28
788,tanpaku,22,422.0
789,aotyam,22,424.47
790,Litz,22,428.3
791,ysaga,22,436.03
792,pleaseinputtext,22,441.92
793,Sozima,22,453.02
794,axiom,22,456.4
795,amankrdk4,22,465.68
796,hyouchun,22,467.32
797,puwenxiao,22,467.55
798,Deus1704,22,478.95
799,jiangqiao,22,543.88
800,yezicong1104,22,545.18
801,motomoto0001,22,554.37
802,omiwotuke,22,557.97
803,ssmbc2929_bartok,22,569.5
804,henryzh,22,635.42
805,kidultli1307,22,640.1
806,daryll,22,737.2
807,wanui,22,776.15
808,Angeline,22,832.07
809,DataLover,22,854.47
810,blameazu,21,268.63
811,nkname,21,280.57
812,Ziad3ssam10,21,314.15
813,syann,21,320.73
814,natoriusan,21,321.12
815,wuyihe,21,331.13
816,sakuda00,21,360.3
817,Sachikosan,21,378.0
818,littlechange,21,411.33
819,BadRandom,21,447.83
820,nibrm,21,503.68
821,yaaya,21,509.05
822,hanlabong,21,518.58
823,cnlihuan,21,549.52
824,Amane__,21,558.8
825,circled_9,21,571.15
826,kendama4,21,628.37
827,Deemo_ML,21,648.62
828,gkishor03,21,688.67
829,ransewhale,21,818.53
830,zhuxz,20,22.43
831,Rogi,20,104.82
832,Felix72,20,148.08
833,nasa,20,187.73
834,kenkenken48763,20,188.05
835,mythofys,20,195.12
836,DeepThink,20,206.6
837,zkvl0,20,209.35
838,reinsirk,20,228.52
839,aacpschool,20,249.0
840,Shutcapybara,20,253.17
841,von_arrow,20,277.87
842,kento_maeda,20,281.38
843,Apoptoxin,20,288.28
844,ks2m,20,296.17
845,Rohan_D_Skaria,20,306.45
846,tomatiti,20,335.57
847,addnine,20,341.7
848,winter_2521,20,357.22
849,sh_mug,20,376.65
850,moon_set,20,379.25
851,Maddy_22,20,382.93
852,kinokinoo,20,407.17
853,Hosh1mi,20,414.72
854,Adhfi,20,416.53
855,lxh20110629,20,426.77
856,skkippy,20,436.63
857,tyuyu_62,20,441.48
858,rabbitsayhello,20,451.83
859,Saki1103,20,457.0
860,shadow9,20,460.85
861,gore2015,20,467.62
862,Kazunium,20,480.0
863,ibu9254,20,498.75
864,Himanshu_aCE,20,511.08
865,bxrl111,20,523.93
866,vyakash114514,20,606.3
867,dubit,20,653.75
868,AgneyK,20,662.87
869,s_anchez,20,671.02
870,EZMario,20,722.35
871,WoodReal12,19,81.08
872,luoyenews,19,166.97
873,yakouchuu,19,244.97
874,Jackis666,19,251.42
875,humingyu_sb,19,260.08
876,GB5,19,276.7
877,gw2204,19,290.65
878,alphagomaster,19,296.43
879,konayuki,19,319.22
880,sharpca,19,320.48
881,Rho17,19,346.42
882,miroqqwy,19,351.8
883,Katu2ou,19,362.83
884,Lusine,19,379.88
885,umezo,19,401.42
886,yezi_2014,19,415.43
887,hamada_bo,19,421.48
888,zhongchende,19,422.27
889,WillowLog,19,433.9
890,newPrateek,19,440.62
891,zhongyouheng,19,471.4
892,lihaohao,19,489.23
893,Hak_ari,19,522.93
894,viral,19,523.87
895,onekey,19,528.9
896,mogobon,19,532.0
897,fnt,19,547.32
898,koukanni,19,560.8
899,hrh2026,19,588.38
900,taizaizhi,19,604.97
901,creamsand,19,618.47
902,lbjhqs,19,675.57
903,Balaji_777,19,675.93
904,Tomo271828,19,687.85
905,Magentor,18,159.85
906,KAMITOcxy,18,251.27
907,Litms,18,253.63
908,huhaoming,18,267.6
909,mkzkm,18,279.62
910,Furakuta,18,295.8
911,sk091204,18,317.92
912,Gogalvijay,18,329.4
913,jeba27,18,335.4
914,YTOK,18,357.97
915,shinji_mm,18,362.18
916,Shota_Otsuka,18,380.45
917,fozzii,18,380.53
918,tungyicheng,18,397.13
919,Goose_Leader,18,410.18
920,yoppy,18,412.28
921,amrit_overhail,18,413.38
922,value_path,18,492.1
923,mattariusagi,18,586.62
924,Aditya988,18,596.08
925,LuckyF_11,18,615.4
926,miraclegirl,18,660.28
927,Vageesh,18,669.13
928,Dharan,18,710.53
929,tynkou,17,210.18
930,sinzyousan,17,216.42
931,mono_1729,17,225.23
932,xmy1234567890,17,237.85
933,ztjxyzxyz882,17,261.47
934,_M_,17,280.13
935,AllAce,17,281.85
936,doqusa,17,297.87
937,flemins,17,326.58
938,Uzawa_Reisa,17,333.1
939,lanbilin,17,334.52
940,wohuixinfude,17,347.33
941,tle_adi,17,352.25
942,qzx314,17,357.45
943,CuteCube,17,359.18
944,lihaoyang0317,17,366.15
945,nemesis01,17,366.42
946,kur0,17,367.98
947,marveltrekmma2,17,375.28
948,sainath_jangewad,17,375.38
949,tatesoto,17,380.0
950,berry,17,384.7
951,Dragon66677750,17,399.92
952,aeroX_01,17,420.6
953,AnupBarman,17,425.93
954,googology,17,429.65
955,freygigja,17,454.65
956,ke90iehRG,17,457.25
957,Kcits970,17,475.17
958,Q_E_D_,17,494.17
959,huhanxuan,17,504.33
960,I_Love_Charlie,17,543.6
961,yura1685,17,593.4
962,champignondayo,17,609.93
963,Sunrise_up,16,56.1
964,TakoCoder,16,117.5
965,ACQQQQ,16,175.18
966,yuuyuu1729,16,182.85
967,Hydrogen332,16,199.13
968,ont_JPN,16,208.23
969,az23456,16,213.4
